rank;artistId;artistsName;trackTitle;track_id;;;;;;;;;;;;;;
1634;242243\v4322241;Cocoon, Lola Marsh;I Got You;56987832;;;;;;;;;;;;;;
1635;1251815\v2416392\v2416393;Jubël, Victor Sjöström, Sebastian Atas;Weekend Vibe;76193844;;;;;;;;;;;;;;
1636;3246342;Скриптонит;Положение;48592141;;;;;;;;;;;;;;
1637;5322138\v6383374;StaFFорд63, Яна Вайновская;Ты моё;63083897;;;;;;;;;;;;;;
1638;4950073;MIGHTYBEATZ;She;77709810;;;;;;;;;;;;;;
1639;675068;Imagine Dragons;Radioactive;3703085;;;;;;;;;;;;;;
1640;1546363;Фиксики;Часики;54013658;;;;;;;;;;;;;;
1641;41075;КИНО;Стук;38634579;;;;;;;;;;;;;;
1642;218099;Земфира;ариведерчи;732388;;;;;;;;;;;;;;
1643;3386706;NLO;Влюбляешься зря;68866880;;;;;;;;;;;;;;
1644;1825739;Tom Gregory;Small Steps;53326640;;;;;;;;;;;;;;
1645;7784895;DR4MX;Unknown Terrain;105131094;;;;;;;;;;;;;;
1646;953565\v167633;Виктор Цой, Игорь Вдовин;Группа крови;28123401;;;;;;;;;;;;;;
1647;8616743;Даже;Тебя;104887656;;;;;;;;;;;;;;
1648;691572\v257461;EMIN, JONY;Камин;75247970;;;;;;;;;;;;;;
1649;5756700;Liza Evans;Ревную;57831083;;;;;;;;;;;;;;
1650;1955013;Charlie Puth;Attention;34726523;;;;;;;;;;;;;;
1651;9987979\v5859970;ONEIL, Miscris;La La La;82135950;;;;;;;;;;;;;;
1652;4765551\v5357418;Öwnboss, SEVEK;Move Your Body;93914078;;;;;;;;;;;;;;
1653;1156\v1150\v506630;Timbaland, Keri Hilson, D.O.E.;The Way I Are;65971;;;;;;;;;;;;;;
1654;5542235;zheez;Undercover;78733846;;;;;;;;;;;;;;
1655;108441;MITCHEL;Упс, ты не та;72483776;;;;;;;;;;;;;;
1656;4752463;Артём Качер;Пьёшь и танцуешь;86169470;;;;;;;;;;;;;;
1657;6109594;Sarcastic Sounds;Hurt Me;48034552;;;;;;;;;;;;;;
1658;5704222\v7455949;FREE FLOW FLAVA, ndls404;Hidden Path;89854888;;;;;;;;;;;;;;
1659;6910614;масло черного тмина;аппарат президента 2;53671361;;;;;;;;;;;;;;
1660;691572;EMIN;МММ;68282596;;;;;;;;;;;;;;
1661;3789208\v6176925;Astero, Сергей Арутюнов;Не дано;80484213;;;;;;;;;;;;;;
1662;430384;Любэ;А река течёт;77876800;;;;;;;;;;;;;;
1663;6170314;Ансамбль Детские Песни;Два весёлых гуся;43143321;;;;;;;;;;;;;;
1664;8710209;Котэ;Купаемся;80286952;;;;;;;;;;;;;;
1665;2982374;Aljosha Konstanty;Fallen;47307011;;;;;;;;;;;;;;
1666;871025\v5160237;Sam Tinnesz, Yacht Money;Play with Fire;35737828;;;;;;;;;;;;;;
1667;1634029;Two Steps from Hell;Calamity;12502117;;;;;;;;;;;;;;
1668;7364881;KEAN DYSSO;UWU;101505164;;;;;;;;;;;;;;
1669;12424722;fenekot;Ghost;107610890;;;;;;;;;;;;;;
1670;160531;Линда;Мало огня;36783817;;;;;;;;;;;;;;
1671;8167241;Султан Лагучев;Люблю и ненавижу;98701856;;;;;;;;;;;;;;
1672;4741334;FEARSTbeats;JAN;107381987;;;;;;;;;;;;;;
1673;191678;Blank & Jones;Talkin' Jazz;107236944;;;;;;;;;;;;;;
1674;10794972\v10794968;KILLTEQ, D.HASH;City Lights;104736249;;;;;;;;;;;;;;
1675;3146827;Jon and Roy;Runner;33242733;;;;;;;;;;;;;;
1676;3477;Rihanna;S&M;1706660;;;;;;;;;;;;;;
1677;140128;Faada Freddy;Reality Cuts Me Like a Knife;33404993;;;;;;;;;;;;;;
1678;11546642;sapphyre;FAR AWAY;96274332;;;;;;;;;;;;;;
1679;8435038;КИССКОЛД;Созвездие;77032316;;;;;;;;;;;;;;
1680;1559452\v64826\v3212200;Clean Bandit, Sean Paul, Anne-Marie;Rockabye;31746480;;;;;;;;;;;;;;
1681;419284;Леонид Агутин;Я буду всегда с тобой;44148184;;;;;;;;;;;;;;
1682;12542493;SCIRENA;Конспект;99271207;;;;;;;;;;;;;;
1683;2938031;Markul;Худший друг;42940850;;;;;;;;;;;;;;
1684;15691816;ANNA ASTI;Затмила;105406143;;;;;;;;;;;;;;
1685;5129397;HammAli & Navai;Я весь мир обошёл;80082625;;;;;;;;;;;;;;
1686;7575245\v6751981\v942261;Ängie, Harrison First, Lucky Luke;BAMBAM;71258168;;;;;;;;;;;;;;
1687;4353492;Billie Eilish;bad guy;51516485;;;;;;;;;;;;;;
1688;48193;Basshunter;Now You're Gone;2144135;;;;;;;;;;;;;;
1689;10941745;SASHA MARNI;Если это не любовь?;79682755;;;;;;;;;;;;;;
1690;10833019;VZZZV;Bre Petrunko;79866920;;;;;;;;;;;;;;
1691;8377409;JANAGA;Скажи мне, Asa du;107948971;;;;;;;;;;;;;;
1692;1277427;Mogli;Intro;48811850;;;;;;;;;;;;;;
1693;975699;Макс Корж;Стань;32038179;;;;;;;;;;;;;;
1694;660839\v328020\v268985;Anton Powers, Redondo, Joe Stone;Make Your Move;50797831;;;;;;;;;;;;;;
1695;7575442;Modulation Sounds;Universe;65613326;;;;;;;;;;;;;;
1696;3304163;Лёша Свик;Глаза счастливые не врут;104117692;;;;;;;;;;;;;;
1697;6076966;Romanova;Караван;107087184;;;;;;;;;;;;;;
1698;2884925;Evgeny Grinko;Jane Maryam;46137449;;;;;;;;;;;;;;
1699;41075;КИНО;Восьмиклассница;28397938;;;;;;;;;;;;;;
1700;10756847;Jerome;Sick of You;72745894;;;;;;;;;;;;;;
1701;4465783\v5734930;Miyagi, TumaniYO;Jamm;57925627;;;;;;;;;;;;;;
1702;373610;Goro;Дорогу молодым;84638602;;;;;;;;;;;;;;
1703;4864396;FOREVERT;Purple Tear;58981194;;;;;;;;;;;;;;
1704;41075;КИНО;Закрой за мной дверь, я ухожу;38634622;;;;;;;;;;;;;;
1705;7471035;FONARI;Бестия;55301848;;;;;;;;;;;;;;
1706;2373741\v5149537;VINAI, Le Pèdre;I Was Made;74025201;;;;;;;;;;;;;;
1707;3526114;SecondShot;I Just Died in Your Arms;71140602;;;;;;;;;;;;;;
1708;1636897\v257461;MOT, JONY;Лилии;77807436;;;;;;;;;;;;;;
1709;3719594;Jah Khalib;Медина;39548431;;;;;;;;;;;;;;
1710;11845705\v1051456\v12938105;Romanian House Mafia, Nalani, Sad George;Let Me Feel;89675813;;;;;;;;;;;;;;
1711;336302\v7044543;Los Tiburones, Fisun;Lullaby;103678529;;;;;;;;;;;;;;
1712;8650302;Kambulat;Это любовь;106526099;;;;;;;;;;;;;;
1713;427825;Мара;Холодным мужчинам;2302050;;;;;;;;;;;;;;
1714;10946024;Монах Авель;Пассакалия (Гендель / Хальворсен);79336981;;;;;;;;;;;;;;
1715;10170574\v12748691\v3719460;Besomage, Meric Again, Haluna;The Motto;100356409;;;;;;;;;;;;;;
1716;8470438\v9024397\v1337893;Casiio, Sling Dilly, Birdhouse;Kickback;70333493;;;;;;;;;;;;;;
1717;648221;Волшебники двора;Лялечка;38434872;;;;;;;;;;;;;;
1718;10757217;Gorgon Breath;Safe and Sound;86192712;;;;;;;;;;;;;;
1719;5399217;Yann Muller;Hit The Road Jack;83977009;;;;;;;;;;;;;;
1720;6557028\v7456817\v7314506;Victor Stein, DJ Sharap, Dophamean;Drift Away;87043517;;;;;;;;;;;;;;
1721;41154;Кукрыниксы;Тайна;30049784;;;;;;;;;;;;;;
1722;167274\v167039;Марк Тишман, Юля Паршута;Маяковский;104601652;;;;;;;;;;;;;;
1723;6467364;NЮ;Без тебя фигово;71777175;;;;;;;;;;;;;;
1724;161659;Klaas;Second Life;90187569;;;;;;;;;;;;;;
1725;8377409\v4517952;JANAGA, Jah-Far;Одинока луна;80891429;;;;;;;;;;;;;;
1726;3386706\v6759624;NLO, Zuffer;Холодно;77118328;;;;;;;;;;;;;;
1727;6424360;ФОГЕЛЬ;МАЛЬЧИК;65598655;;;;;;;;;;;;;;
1728;7599949\v10039305;Moreart, IHI;Я буду ебать;73729491;;;;;;;;;;;;;;
1729;5160518;Lil Bo Weep;DEAR GOD;84989911;;;;;;;;;;;;;;
1730;41050;Танцы Минус;10 Капель;27317882;;;;;;;;;;;;;;
1731;1586526;Jada Facer;Love Me Like You Do;81408816;;;;;;;;;;;;;;
1732;2718665\v2518601;Александр Калягин, Инструментальный ансамбль «Мелодия»;Неприятность эту мы переживём;30030986;;;;;;;;;;;;;;
1733;9260520;Hangu;Ночной движ;88484451;;;;;;;;;;;;;;
1734;5922596;MriD;Хулиган;91079839;;;;;;;;;;;;;;
1735;39273\v444416\v90558;Drake, WizKid, Kyla;One Dance;28494000;;;;;;;;;;;;;;
1736;1834288;Michael Silverman;The Moon Under Water;23333460;;;;;;;;;;;;;;
1737;819110;Dj Kiss;Stunting;61896859;;;;;;;;;;;;;;
1738;4728559;ELMAN;Родная;81754095;;;;;;;;;;;;;;
1739;6307;M.I.A.;Paper Planes;8264;;;;;;;;;;;;;;
1740;3140979\v11518212;Tep No, CLVB 98;Breathe, Be Happy;81599712;;;;;;;;;;;;;;
1741;10067960\v8561782;Made in KZ, DJ BYKE;Et si tu n'existais pas;100747979;;;;;;;;;;;;;;
1742;15691816;ANNA ASTI;Сорри;105406150;;;;;;;;;;;;;;
1743;41166;Ляпис Трубецкой;Воины света;27334963;;;;;;;;;;;;;;
1744;3121;Metallica;The Unforgiven;90947897;;;;;;;;;;;;;;
1745;6856;Katy Perry;Hot N Cold;322454;;;;;;;;;;;;;;
1746;1095589;Jóhann Jóhannsson;Night Montage;8050407;;;;;;;;;;;;;;
1747;2855649;Natan;Она;93402135;;;;;;;;;;;;;;
1748;2941392;Маша и медведь;Песня про следы;32773037;;;;;;;;;;;;;;
1749;3799532;Sevak;До встречи;108281760;;;;;;;;;;;;;;
1750;6269258;Дурной Вкус;Пластинки;43945741;;;;;;;;;;;;;;
1751;4952161;Пошлая Молли;Нон стоп;41502789;;;;;;;;;;;;;;
1752;404281;LOBODA;ЗанесLo;96850141;;;;;;;;;;;;;;
1753;30642\v2369648;Kaskade, CID;Sweet Memories;30842583;;;;;;;;;;;;;;
1754;17424210;DJ Thunder 500;Unholy;107658245;;;;;;;;;;;;;;
1755;4593715;JAXSON GAMBLE;Golden Touch;70899894;;;;;;;;;;;;;;
1756;427140;VAVAN;Красавица;104002876;;;;;;;;;;;;;;
1757;1546363;Фиксики;Барабан;54013662;;;;;;;;;;;;;;
1758;167621;Boyce Avenue;Game of Thrones (Main Theme);23361053;;;;;;;;;;;;;;
1759;110173;Evanescence;Bring Me To Life;328683;;;;;;;;;;;;;;
1760;218067;Чичерина;Ту-лу-ла;25784420;;;;;;;;;;;;;;
1761;11244309\v11785239;Lesfm, Olexy;In The Forest;91622588;;;;;;;;;;;;;;
1762;7737059\v660258;Unread, Rakan;Safe And Sound;79279310;;;;;;;;;;;;;;
1763;5821649;Ava Max;Salt;60718283;;;;;;;;;;;;;;
1764;6090713\v7309748\v3673838;Olivia Addams, Hardphol, Vadim Adamov;Stranger;83990701;;;;;;;;;;;;;;
1765;41052;Король и Шут;Прыгну со скалы;50685846;;;;;;;;;;;;;;
1766;455396;Артур;Забыть нельзя;23616704;;;;;;;;;;;;;;
1767;6774682;Miyagi & Andy Panda;Utopia;68348384;;;;;;;;;;;;;;
1768;139294\v337229\v101107;Kato, DJ Jose, Jon;Turn The Lights Off;43048947;;;;;;;;;;;;;;
1769;6538590\v8584695;itssvd, yaeow;Start All Over Again;69689082;;;;;;;;;;;;;;
1770;2395502\v2395501;Зульфия Чотчаева, Ислам Мальсуйгенов;Убегая;102131601;;;;;;;;;;;;;;
1771;266102;Gustavo Bravetti;Babel;95981460;;;;;;;;;;;;;;
1772;3386706\v16494885;NLO, Bid0nci0n;Синий джин;105922710;;;;;;;;;;;;;;
1773;6439405;90sFlav;Pacific Road;50714174;;;;;;;;;;;;;;
1774;8461829\v8482353;TINI LIN, babylaurenne;Последний танец;73439823;;;;;;;;;;;;;;
1775;90;Scorpions;Still Loving You;28036311;;;;;;;;;;;;;;
1776;6018175;V21;Destiny;77111975;;;;;;;;;;;;;;
1777;12714543;Максим Фадеев, Григорий Лепс;Орлы или вороны;49641215;;;;;;;;;;;;;;
1778;717399;IOWA;Одно и то же;35699089;;;;;;;;;;;;;;
1779;6826935;Дора;Дора дура;58515002;;;;;;;;;;;;;;
1780;5488607\v7364881\v8367181;Ricii Lompeurs, KEAN DYSSO, NALYRO;Gangsta Paradise;63658134;;;;;;;;;;;;;;
1781;5202845\v592843;HRVY, R3HAB;1 Day 2 Nights;86250773;;;;;;;;;;;;;;
1782;358612;ДДТ;Что такое осень;1695498;;;;;;;;;;;;;;
1783;7554372\v7554371\v5723758;Ямаджи, Фейджи, Umut Dogan;Minimum;82583485;;;;;;;;;;;;;;
1784;4634348\v5189814;Harutyun Grigoryan, Sevak Khanagyan;Жди меня там;71220722;;;;;;;;;;;;;;
1785;4298176\v455599\v3747203\v5754688;Dubdogz, Liu, Hard Lights, Sara Sangfelt;The Lion;83754796;;;;;;;;;;;;;;
1786;675068;Imagine Dragons;Thunder;34976783;;;;;;;;;;;;;;
1787;7840940;Idris & Leos;Кто она;104182063;;;;;;;;;;;;;;
1788;9530859;СКАЧКОВ;Аромат;107851009;;;;;;;;;;;;;;
1789;3794977;Wavy Jone$;Hoax;87811899;;;;;;;;;;;;;;
1790;5129397;HammAli & Navai;А если это любовь?;67538121;;;;;;;;;;;;;;
1791;6467364;NЮ;Мы танцуем с тобой;77225932;;;;;;;;;;;;;;
1792;1793305;Rozhden;Знаешь;61877992;;;;;;;;;;;;;;
1793;9095738\v767662;Power-Haus, Michal Smorawinski;Arena;77781827;;;;;;;;;;;;;;
1794;3305100;Tim McMorris;Just Feel the Beat;27203066;;;;;;;;;;;;;;
1795;3827925\v3447668;Filatov & Karas, Burito;Возьми моё сердце;54501382;;;;;;;;;;;;;;
1796;4664209;Люся Чеботина;Coming Out;64694185;;;;;;;;;;;;;;
1797;7310720;конец солнечных дней;дети немой страны;72341739;;;;;;;;;;;;;;
1798;4944386;Mary Gu;Астероид;71560924;;;;;;;;;;;;;;
1799;7723814;просто Лера;Оставь меня одну;91007469;;;;;;;;;;;;;;
1800;3727329;Alex Lustig;Aura;68072391;;;;;;;;;;;;;;
1801;13766605;CYPARISS;ABYSS;95111988;;;;;;;;;;;;;;
1802;9559322\v8462200;FINIK, ALEKS ATAMAN;Юра Шатунов;103840578;;;;;;;;;;;;;;
1803;777339\v414281\v4986922;Imany, Ivan Spell, Daniel Magre;You Will Never Know;18524451;;;;;;;;;;;;;;
1804;159009;Градусы;Кто ты?;598495;;;;;;;;;;;;;;
1805;5129397;HammAli & Navai;Нет твоей вины;80082626;;;;;;;;;;;;;;
1806;8217326\v433976;Dj Quba, Sandra K;Use Radio;104503750;;;;;;;;;;;;;;
1807;4189324\v3099138;timmies, Mishaal;holding on;63949723;;;;;;;;;;;;;;
1808;8328648\v561815;yuma., Amadea;Last Time;103859289;;;;;;;;;;;;;;
1809;41052;Король и Шут;Северный флот;50688539;;;;;;;;;;;;;;
1810;5007577;Zivert;Рокки;84298909;;;;;;;;;;;;;;
1811;1185458\v1828498;Robin Schulz, Shouse;Love Tonight;89084998;;;;;;;;;;;;;;
1812;9488269;Real Girl;Kosandra;97283184;;;;;;;;;;;;;;
1813;5330133\v11814923;Адлер Коцба, RANI'M;Океан;106864488;;;;;;;;;;;;;;
1814;257461\v691572;JONY, EMIN;Камин;64029319;;;;;;;;;;;;;;
1815;159015;Елена Темникова;Импульсы города;28495019;;;;;;;;;;;;;;
1816;5802468\v11228969;New Beat Order, Sonny Wern;Prayer In A;84687086;;;;;;;;;;;;;;
1817;8173530;Synthwave Nation;80s Chill;58493080;;;;;;;;;;;;;;
1818;10361418;02.14;Don't Leave Me;73720342;;;;;;;;;;;;;;
1819;7276003\v15612140;Ni/Co, Ni/Co's Covers;where is the love?;98414466;;;;;;;;;;;;;;
1820;7251201\v3892062;Xcho, MACAN;Memories;71392592;;;;;;;;;;;;;;
1821;5885296;The Limba;Смузи;58609142;;;;;;;;;;;;;;
1822;41123;Lumen;Sid & Nancy;39412260;;;;;;;;;;;;;;
1823;8812067;Канги;Вали;69654306;;;;;;;;;;;;;;
1824;12048\v12047\v19703\v19704;Muse, Matthew Bellamy, Dominic Howard, Chris Wolstenholme;Supermassive Black Hole;198009;;;;;;;;;;;;;;
1825;8736952;Hafex;Intihask;83666158;;;;;;;;;;;;;;
1826;5119903\v1105544\v6874277;Nexeri, Vigel, Nomeli;Lost;107528941;;;;;;;;;;;;;;
1827;7720909;TRITICUM;The Spell;93840817;;;;;;;;;;;;;;
1828;666984;Artik & Asti;Привет;51452581;;;;;;;;;;;;;;
1829;9663645;Akila;Пьяная ненормальная;67477926;;;;;;;;;;;;;;
1830;10577674\v290985;poofi., Shiloh;i love u girl.;79870711;;;;;;;;;;;;;;
1831;587015;Ирина Дубцова;#Гештальты;83180775;;;;;;;;;;;;;;
1832;8573205;Msrayray6532;Middle Of The Night;107369227;;;;;;;;;;;;;;
1833;5411406;NK;Красное Вино;83287178;;;;;;;;;;;;;;
1834;7444;The Cranberries;Zombie;37384;;;;;;;;;;;;;;
1835;13905;Daft Punk;The Son Of Flynn;2214528;;;;;;;;;;;;;;
1836;5466847;NBSPLV;Bitter Sorrel;108102199;;;;;;;;;;;;;;
1837;229555;Ирина Аллегрова;Младший лейтенант;79985424;;;;;;;;;;;;;;
1838;4582050;LÉON;Lift You Up;102406937;;;;;;;;;;;;;;
1839;8167241;Султан Лагучев;Любовь хулигана;96464125;;;;;;;;;;;;;;
1840;6841965\v5712468\v161659;BIGMOO, Adrian Fyrla, Klaas;Lethal;98672896;;;;;;;;;;;;;;
1841;6774682\v5734930;Miyagi & Andy Panda, TumaniYO;Brooklyn;65320578;;;;;;;;;;;;;;
1842;41191\v1542610;Баста, Алена Омаргалиева;Я поднимаюсь над землёй;29213459;;;;;;;;;;;;;;
1843;6515002\v8069565;zmeyev, inownlove;Your Hands;62578015;;;;;;;;;;;;;;
1844;4971670;Beliy;Она пела;107082083;;;;;;;;;;;;;;
1845;4101345\v2650515;Миша Марвин, ХАННА;Французский поцелуй;66560323;;;;;;;;;;;;;;
1846;4101345;Миша Марвин;Полюбил такую;94814519;;;;;;;;;;;;;;
1847;1836607;Nicholas Britell;Andante Con Moto - Strings in E-Flat Minor;55217185;;;;;;;;;;;;;;
1848;10294361;6ixth Floor;Газ до пола;95047105;;;;;;;;;;;;;;
1849;28545;Eagles;Hotel California;21757019;;;;;;;;;;;;;;
1850;6329489\v2697266;Ali Bakgor, Kállay Saunders;Ocean;80582763;;;;;;;;;;;;;;
1851;11212261;Yann Brutt;Малиновый рассвет;107794899;;;;;;;;;;;;;;
1852;10334503;DOROFEEVA;Я твоя не первая;94303632;;;;;;;;;;;;;;
1853;8435038;КИССКОЛД;Я тебя выдумал;51220578;;;;;;;;;;;;;;
1854;320807\v5213768;Lucian, Makaw;Eye of the Storm;88374986;;;;;;;;;;;;;;
1855;4101345\v2650515;Миша Марвин, ХАННА;Французский поцелуй;78071843;;;;;;;;;;;;;;
1856;3352795\v3280018;Havoc & Lawn, Kyle Pearce;Girls Come By;82092615;;;;;;;;;;;;;;
1857;7048612;plenka;When You Find Me;70849537;;;;;;;;;;;;;;
1858;1548053\v5716556\v425898;Andrey Exx, Cat Deejane, Savage;Goodbye (Don't Forget That You Were Mine) 2018;39699925;;;;;;;;;;;;;;
1859;675068;Imagine Dragons;Whatever It Takes;35170143;;;;;;;;;;;;;;
1860;3717232;Epic Score;Fuel to the Fire;38494934;;;;;;;;;;;;;;
1861;666984;Artik & Asti;Никому не отдам;21642261;;;;;;;;;;;;;;
1862;3313497;Brock Berrigan;Snake Eyes;99072775;;;;;;;;;;;;;;
1863;7380394\v7992919;Wilee, Cylriel;Lock You;95319104;;;;;;;;;;;;;;
1864;10794972\v10794968;KILLTEQ, D.HASH;Alive;101924262;;;;;;;;;;;;;;
1865;10983287;забей, лерочка;каждый, кто делал тебе больно;86052167;;;;;;;;;;;;;;
1866;293574;Karen Souza;Stay With Me;54097352;;;;;;;;;;;;;;
1867;26158;Michael Bublé;Feeling Good;187999;;;;;;;;;;;;;;
1868;666984;Artik & Asti;Номер 1;34659731;;;;;;;;;;;;;;
1869;12256468\v9677120;GREEN ORXNGE, deadsouls;RECHARGE;83448751;;;;;;;;;;;;;;
1870;7959580\v5049290;Glimlip, Rinz.;Sidewalk;68702566;;;;;;;;;;;;;;
1871;41191;Баста;Урбан;48591611;;;;;;;;;;;;;;
1872;3863195;5УТРА;Без тебя я тону в этом море (prod. by devianprod);93015961;;;;;;;;;;;;;;
1873;3185166\v3911842;Элджей, Era Istrefi;Sayonara детка;54269757;;;;;;;;;;;;;;
1874;1554548;Dabro;Мой путь;61665233;;;;;;;;;;;;;;
1875;6774682;Miyagi & Andy Panda;Tantra;68348387;;;;;;;;;;;;;;
1876;10758552;CREEPYMANE;Desolation 2;106416872;;;;;;;;;;;;;;
1877;5149537\v184865\v10312291;Le Pèdre, Hi_Tack, Consilium;Hot;87634575;;;;;;;;;;;;;;
1878;6307999;Rainonme;And When You Finally Saw It Come;78622451;;;;;;;;;;;;;;
1879;3176637;Ислам Итляшев;Больше не нужна;90776735;;;;;;;;;;;;;;
1880;4424355\v5056547;Towerz, hi jude;familiar feeling;77425656;;;;;;;;;;;;;;
1881;7115507;Аудиокнига в кармане;Кому мыть горшочек;55172863;;;;;;;;;;;;;;
1882;3061135;ERaze;Baal;86961930;;;;;;;;;;;;;;
1883;3292790;Мари Краймбрери;Иди танцуй;76359077;;;;;;;;;;;;;;
1884;41098;Мумий Тролль;Забавы;2192795;;;;;;;;;;;;;;
1885;234190;Монокини;Дотянуться до солнца;99061359;;;;;;;;;;;;;;
1886;9461285;ДЖанага;Малыш;71470056;;;;;;;;;;;;;;
1887;880057;Fabrizio Paterlini;Rue des Trois Frères;13852214;;;;;;;;;;;;;;
1888;8306545;MUJEVA;Не забывай меня;108125317;;;;;;;;;;;;;;
1889;39556;Bruno Mars;Locked out of Heaven;5367889;;;;;;;;;;;;;;
1890;3207226;Shockwave-Sound;Cutting Edge;30068010;;;;;;;;;;;;;;
1891;4731390;Charlotte Day Wilson;Work;40623911;;;;;;;;;;;;;;
1892;427138;Время и Стекло;Навернопотомучто;32063122;;;;;;;;;;;;;;
1893;7072757\v17321002;Lina Lee, MATT;Вдох-выдох;108197040;;;;;;;;;;;;;;
1894;8207207;ZoFa;Маленькая девочка;93630940;;;;;;;;;;;;;;
1895;42607\v218254;Михаил Круг, Ирина Круг;Тебе, моя последняя любовь;14705482;;;;;;;;;;;;;;
1896;41052;Король и Шут;Танец злобного гения;3853787;;;;;;;;;;;;;;
1897;13686324\v13941684;ONEKLAB, MVTRIIIX;Perfect World;106638759;;;;;;;;;;;;;;
1898;722002\v734488;Icona Pop, VIZE;Off Of My Mind;85062580;;;;;;;;;;;;;;
1899;15941857;siouxxie sixxsta;masquerade;94928872;;;;;;;;;;;;;;
1900;36833;Red Hot Chili Peppers;Californication;148345;;;;;;;;;;;;;;
1901;165131\v167053;Григорий Лепс, Стас Пьеха;Она не твоя;45691216;;;;;;;;;;;;;;
1902;7107372\v9266981;Payin' Top Dolla, Davuiside;My Business;83199068;;;;;;;;;;;;;;
1903;3304163;Лёша Свик;Aperol Spritz;86669248;;;;;;;;;;;;;;
1904;7720909;TRITICUM;Dark Space;72340123;;;;;;;;;;;;;;
1905;3246342\v1582314;Скриптонит, Тати;Приглашение на фестиваль Gazgolder Live;48591497;;;;;;;;;;;;;;
1906;5839186;Асия;911;105334155;;;;;;;;;;;;;;
1907;8748745\v3892601\v29861\v11059221;Cast of Zoey’s Extraordinary Playlist, Alex Newell, Skylar Astin, Cast of Zoey’s Extraordinary Playlist, Alex Newell, Skylar Astin;Let's Get Loud;79108863;;;;;;;;;;;;;;
1908;3293300;KONG.;Bad Guy;92107977;;;;;;;;;;;;;;
1909;975699;Макс Корж;Горы по колено;37572518;;;;;;;;;;;;;;
1910;427140;VAVAN;Винишко;79249653;;;;;;;;;;;;;;
1911;2686299;kavabanga Depo kolibri;Рассвело;67634610;;;;;;;;;;;;;;
1912;12412207\v8800190;7vvch, Bladdy-T;Slow Down;107487413;;;;;;;;;;;;;;
1913;6892714\v4681134;Holem, Shiloh Dynasty;Sex for Breakfast;56785330;;;;;;;;;;;;;;
1914;4551255\v2023049;Shannon Jae Prior, Jesse Scott;The Usual;83132953;;;;;;;;;;;;;;
1915;7669004;Joel Nielsen;Transcendent;55049045;;;;;;;;;;;;;;
1916;1636897;MOT;Когда исчезнет Слово;37329921;;;;;;;;;;;;;;
1917;17377064;Сарги;Анна-Мария;107109887;;;;;;;;;;;;;;
1918;836658\v70409;Henri Seroka, Francis Goya;Free Spirit;9604552;;;;;;;;;;;;;;
1919;455701;Вирус;Попрошу тебя;37504019;;;;;;;;;;;;;;
1920;212500\v501973;Kyau & Albert, Steve Brian;Novel;103443218;;;;;;;;;;;;;;
1921;16984531;Саша Дарвин;Трамвай;108041315;;;;;;;;;;;;;;
1922;5952;OneRepublic;Connection;41843373;;;;;;;;;;;;;;
1923;90903;Sevara Nazarkhan;Там нет меня;9573679;;;;;;;;;;;;;;
1924;5466847;NBSPLV;Furrow;38256148;;;;;;;;;;;;;;
1925;6558719;niteboi;u.;108337323;;;;;;;;;;;;;;
1926;11567030;omgkirby;apologize - slowed + reverb;102012834;;;;;;;;;;;;;;
1927;139896\v73219;Armin van Buuren, Sharon den Adel;In And Out Of Love;36202601;;;;;;;;;;;;;;
1928;671;Coldplay;Don't Panic;376941;;;;;;;;;;;;;;
1929;4752463;Артём Качер;Девочка, не плачь;93838123;;;;;;;;;;;;;;
1930;10350159;HOLA!;Keep This Fire Burning;74236063;;;;;;;;;;;;;;
1931;3365796\v8112120;BONES, Lyson;Baja;66782776;;;;;;;;;;;;;;
1932;946;Juanes;La Camisa Negra;1062;;;;;;;;;;;;;;
1933;1033565;Alok;Body on My Mind;84083061;;;;;;;;;;;;;;
1934;2884925;Evgeny Grinko;See You Tomorrow;90934546;;;;;;;;;;;;;;
1935;3304163;Лёша Свик;Светофоры;62290862;;;;;;;;;;;;;;
1936;8809832;By Индия;люби меня так;90064974;;;;;;;;;;;;;;
1937;6005023;GuiB;Big Crunch;49676808;;;;;;;;;;;;;;
1938;666984;Artik & Asti;Фурия;87659102;;;;;;;;;;;;;;
1939;41871;The Subways;Rock & Roll Queen;224958;;;;;;;;;;;;;;
1940;5750035;PVSHV;Make You Cry;106896278;;;;;;;;;;;;;;
1941;455456;ItaloBrothers;Down For The Ride;80789807;;;;;;;;;;;;;;
1942;429545\v4489970;Funkin Matt, Mingue;Fight Or Flight;73340453;;;;;;;;;;;;;;
1943;4764372;Trinix;Sunset Memories;107810262;;;;;;;;;;;;;;
1944;9763280;BassnPanda;Tuts;70099124;;;;;;;;;;;;;;
1945;246697;Osman;For Us;96151296;;;;;;;;;;;;;;
1946;5770903;Chillhop;Lofi Chill;72831285;;;;;;;;;;;;;;
1947;460486;Sono;Twist in My Sobriety;33685346;;;;;;;;;;;;;;
1948;1577301;Ambassador;Hennessy;96124804;;;;;;;;;;;;;;
1949;11116608;BooTabs;Give in to Me;79524307;;;;;;;;;;;;;;
1950;6002978;IVSHINA;Радиоволнами;67460195;;;;;;;;;;;;;;
1951;168995;Пара Нормальных;По улицам Москвы;17197763;;;;;;;;;;;;;;
1952;7930678\v6748604\v4403942\v860405;DNMKG, Mariline, TAET, Marc Benjamin;Fall Apart;86922336;;;;;;;;;;;;;;
